Epoch,Generator Loss,Discriminator Loss
650,-1.5040745735168457,-0.5472738742828369
651,-0.4492606222629547,0.6233059167861938
652,-0.5323767066001892,-0.6766032576560974
653,-0.3416287302970886,-0.4262336492538452
654,-0.42357033491134644,-0.0636594295501709
655,-0.5315747261047363,-1.0500564575195312
656,-0.17190824449062347,0.8558217883110046
657,0.03114628791809082,-0.21721673011779785
658,-0.4490397870540619,-0.1523594856262207
659,-0.6531906127929688,-0.0957561731338501
660,-0.4461449086666107,-0.24273163080215454
661,-0.537405788898468,0.07118481397628784
662,-0.23635847866535187,-0.10894185304641724
663,-1.0792485475540161,-0.01635885238647461
664,-0.6740700602531433,0.3202342987060547
665,-1.0022344589233398,0.01322484016418457
666,-0.7240691781044006,-0.48753678798675537
667,-0.9283984899520874,0.07042300701141357
668,-0.39143115282058716,-0.8830878138542175
669,-0.16540350019931793,-1.139646053314209
670,-0.481650173664093,-0.3499212861061096
671,-0.45096874237060547,0.4260309934616089
672,-0.6954137682914734,-0.2223982810974121
673,-0.6128435134887695,-1.250931739807129
674,-0.6167317032814026,-1.0701446533203125
675,-0.774190366268158,-0.10834664106369019
676,-0.6120616793632507,-0.6418840289115906
677,-0.38565412163734436,0.5285589694976807
678,-0.7938195466995239,-0.3196184039115906
679,-0.6039437055587769,-0.1274803876876831
680,-0.910455048084259,-0.002437770366668701
681,-0.8543708324432373,-1.0452523231506348
682,-0.2403397411108017,-0.5798373222351074
683,-1.006542682647705,-0.11881190538406372
684,-0.7660161256790161,0.19305908679962158
685,-1.0799492597579956,0.013621628284454346
686,-0.8233317136764526,-0.4969913959503174
687,-0.6602245569229126,-0.18240314722061157
688,-1.0345607995986938,0.14298009872436523
689,-1.1604355573654175,-0.6769857406616211
690,-0.4964245557785034,-0.7821825742721558
691,-0.7025595903396606,-0.002400517463684082
692,-0.6777463555335999,-0.6590192317962646
693,-1.7833997011184692,-0.17577189207077026
694,-1.323637843132019,0.17202851176261902
695,-0.38534730672836304,0.2921864986419678
696,-0.576218843460083,0.5805179476737976
697,-0.9875175356864929,0.16092544794082642
698,-0.09885518252849579,-0.41659659147262573
699,-1.4484823942184448,-0.013005495071411133
700,-0.2557010352611542,0.23068195581436157
701,-0.38881218433380127,-1.0382072925567627
702,-0.7476352453231812,-0.40423327684402466
703,-0.6719167828559875,-1.5812329053878784
704,-0.9544368386268616,0.24529337882995605
705,-0.9833707213401794,-0.16862130165100098
706,-1.2364757061004639,-0.23815679550170898
707,-0.9986951351165771,-0.8262458443641663
708,-0.518989622592926,-0.4366495609283447
709,-1.2230662107467651,0.40493345260620117
710,-1.0844357013702393,-0.8444475531578064
711,-1.8350982666015625,-0.9256627559661865
712,-0.7895916700363159,-0.33386480808258057
713,-1.1571128368377686,0.36673808097839355
714,-1.1394065618515015,-0.28634798526763916
715,-1.6472129821777344,-0.27899372577667236
716,-1.0889263153076172,-0.5076316595077515
717,-0.8194103837013245,0.13947319984436035
718,-1.2809364795684814,1.0144985914230347
719,-0.6506340503692627,-0.3918825387954712
720,-0.7364593744277954,0.16879475116729736
721,-1.4095613956451416,-0.03298187255859375
722,-1.6598457098007202,-0.21777784824371338
723,-0.44315585494041443,0.28648364543914795
724,-0.7068474888801575,-0.4402652382850647
725,-0.744957685470581,0.00942617654800415
726,-0.7475392818450928,-0.7513661980628967
727,-0.6283518075942993,-0.802169144153595
728,-0.5218532085418701,-0.4849056601524353
729,-0.025673406198620796,0.3679598569869995
730,-0.8888232707977295,0.18352770805358887
731,-0.8779734373092651,-0.6575925946235657
732,-1.3677527904510498,-0.18314331769943237
733,-0.9720784425735474,-0.6446747779846191
734,-0.7212441563606262,0.08279454708099365
735,-1.0822910070419312,0.5912179946899414
736,-0.24267816543579102,-0.7731188535690308
737,-1.8292515277862549,0.01756817102432251
738,-0.6988267302513123,-0.2763568162918091
739,-0.3659988343715668,-0.3692522644996643
740,-1.1801050901412964,0.9933374524116516
741,-0.8271510004997253,0.38312768936157227
742,0.013450614176690578,-0.1761212944984436
743,-0.9192355275154114,-0.04049360752105713
744,-0.40814176201820374,0.06835094094276428
745,-0.3648802638053894,0.06019759178161621
746,-1.3313524723052979,-0.23063430190086365
747,-1.2930699586868286,-0.20326286554336548
748,-0.4240395724773407,-0.47234249114990234
749,-0.5656459927558899,0.034790992736816406
750,-0.5094937086105347,-0.6393802165985107
751,-0.68107670545578,-0.1943124234676361
752,-0.8404390811920166,-0.33574530482292175
753,-0.07418587058782578,-0.10026311129331589
754,-0.017484012991189957,0.2060796022415161
755,-0.5916278958320618,-0.10792486369609833
756,-0.051599107682704926,0.30088239908218384
757,-0.057872071862220764,-0.32305997610092163
758,-0.44725778698921204,-0.1824423223733902
759,-0.48720782995224,-0.9725611805915833
760,0.15827885270118713,-0.08755719661712646
761,-0.2872384190559387,-0.8028316497802734
762,0.02426784858107567,-0.4396407902240753
763,0.12008042633533478,-0.7844952344894409
764,-0.8446351289749146,0.30332788825035095
765,-1.110766053199768,-0.5344923734664917
766,-0.5799075961112976,-0.33357948064804077
767,-0.7724114060401917,0.037217676639556885
768,-0.6109321713447571,0.23289024829864502
769,-0.3493116497993469,0.15085649490356445
770,-0.48514413833618164,0.25105321407318115
771,-0.5448782444000244,0.03526151180267334
772,-0.6899893283843994,-0.5923711657524109
773,-0.9047024250030518,0.13044065237045288
774,-0.8381443023681641,-0.7182310819625854
775,-1.1278725862503052,-0.5302589535713196
776,-0.44182464480400085,-0.008519530296325684
777,-0.33384379744529724,0.11629915237426758
778,-0.6306009292602539,0.12913104891777039
779,-0.7126200199127197,-0.6571820378303528
780,-0.010440698824822903,-1.0461394786834717
781,-0.3499378263950348,0.05020642280578613
782,-0.9857730269432068,-0.6264704465866089
783,-0.7406390309333801,-0.8160553574562073
784,0.2669232189655304,-0.02091085910797119
785,-0.9900273680686951,-0.4204195737838745
786,-0.1900453269481659,0.5307185649871826
787,-0.5601036548614502,-0.6678587198257446
788,-0.08702760189771652,0.12326866388320923
789,-0.3180442154407501,-0.30880093574523926
790,-0.6346813440322876,-0.7793886065483093
791,-0.7878615260124207,-0.20777100324630737
792,-0.45901262760162354,-0.06727787852287292
793,-1.0840023756027222,-0.4782409965991974
794,-0.6385952234268188,-1.2077312469482422
795,0.14233452081680298,0.06451195478439331
796,-0.9984586834907532,-0.6835760474205017
797,-0.4101592004299164,-0.6928331851959229
798,-0.7438594102859497,0.43580251932144165
799,-1.247571349143982,0.5046833157539368
